product,unit_cost,total_cost,quantity,purchased_at,customer_id
chocolate,34,33403,962,2020-01-18 19:01:00,364
dark_chocolate,34,39401,1144,2020-01-18 20:36:00,152
caramel,10,1738,173,2020-01-18 21:05:00,76
chocolate,34,41319,1190,2020-01-18 21:23:00,19
caramel,10,4040,402,2020-01-18 22:01:00,461
toffee,18,18710,989,2020-01-18 22:40:00,406
dark_chocolate,34,43602,1266,2020-01-18 23:47:00,170
chocolate,34,44062,1269,2020-01-19 00:14:00,247
dark_chocolate,34,41570,1207,2020-01-19 00:32:00,483
caramel,10,9568,952,2020-01-19 00:36:00,368
chocolate,34,14652,422,2020-01-19 01:04:00,456
caramel,10,14724,1465,2020-01-19 01:06:00,489
butter_creme,21,21975,1013,2020-01-19 01:41:00,348
caramel,10,4221,420,2020-01-19 02:30:00,238
chocolate,34,11284,325,2020-01-19 02:35:00,130
butter_creme,21,7115,328,2020-01-19 03:52:00,99
butter_creme,21,3058,141,2020-01-19 04:21:00,169
caramel,10,1487,148,2020-01-19 05:34:00,257
chocolate,34,2118,61,2020-01-19 06:19:00,257
caramel,10,6613,658,2020-01-19 06:51:00,131
caramel,10,13226,1316,2020-01-19 07:35:00,186
toffee,18,21700,1147,2020-01-19 07:54:00,26
butter_creme,21,30978,1428,2020-01-19 08:59:00,343
toffee,18,17216,910,2020-01-19 09:55:00,426
caramel,10,5336,531,2020-01-19 11:32:00,187
butter_creme,21,17875,824,2020-01-19 12:39:00,165
caramel,10,11025,1097,2020-01-19 13:59:00,459
butter_creme,21,22149,1021,2020-01-19 15:37:00,125
butter_creme,21,5770,266,2020-01-19 16:46:00,234
dark_chocolate,34,51317,1490,2020-01-19 17:13:00,164
butter_creme,21,10217,471,2020-01-19 18:36:00,451
toffee,18,10972,580,2020-01-19 18:57:00,201
dark_chocolate,34,40916,1188,2020-01-19 19:20:00,258
toffee,18,16062,849,2020-01-19 20:42:00,272
dark_chocolate,34,2858,83,2020-01-19 20:43:00,478
caramel,10,10734,1068,2020-01-19 21:08:00,338
dark_chocolate,34,5786,168,2020-01-19 21:13:00,287
dark_chocolate,34,28930,840,2020-01-19 22:28:00,379
caramel,10,1316,131,2020-01-19 23:32:00,217
caramel,10,11327,1127,2020-01-20 01:07:00,319
dark_chocolate,34,40193,1167,2020-01-20 02:06:00,135
toffee,18,26543,1403,2020-01-20 02:40:00,247
toffee,18,27621,1460,2020-01-20 04:10:00,296
butter_creme,21,16704,770,2020-01-20 05:08:00,161
butter_creme,21,28353,1307,2020-01-20 05:12:00,43
butter_creme,21,4317,199,2020-01-20 06:32:00,269
chocolate,34,37604,1083,2020-01-20 07:26:00,451
caramel,10,8714,867,2020-01-20 07:32:00,64
dark_chocolate,34,29791,865,2020-01-20 08:30:00,440
butter_creme,21,17290,797,2020-01-20 09:34:00,389
chocolate,34,18889,544,2020-01-20 10:10:00,218
toffee,18,21170,1119,2020-01-20 10:38:00,194
toffee,18,10575,559,2020-01-20 11:25:00,241
chocolate,34,4652,134,2020-01-20 12:53:00,322
caramel,10,7005,697,2020-01-20 13:57:00,459
dark_chocolate,34,25693,746,2020-01-20 14:36:00,46
toffee,18,26429,1397,2020-01-20 15:11:00,203
toffee,18,4824,255,2020-01-20 16:15:00,88
chocolate,34,51736,1490,2020-01-20 17:11:00,90
dark_chocolate,34,26141,759,2020-01-20 17:30:00,125
butter_creme,21,24492,1129,2020-01-20 19:03:00,432
dark_chocolate,34,16428,477,2020-01-20 19:19:00,302
chocolate,34,8645,249,2020-01-20 20:32:00,445
chocolate,34,30104,867,2020-01-20 22:00:00,350
toffee,18,1778,94,2020-01-20 22:59:00,441
chocolate,34,15590,449,2020-01-20 23:38:00,285
dark_chocolate,34,24419,709,2020-01-21 00:13:00,461
caramel,10,9176,913,2020-01-21 00:44:00,225
chocolate,34,1354,39,2020-01-21 01:17:00,399
caramel,10,12694,1263,2020-01-21 01:53:00,200
dark_chocolate,34,40399,1173,2020-01-21 03:24:00,224
chocolate,34,28298,815,2020-01-21 03:30:00,117
butter_creme,21,32041,1477,2020-01-21 04:45:00,259
toffee,18,25559,1351,2020-01-21 04:56:00,27
toffee,18,3840,203,2020-01-21 06:22:00,355
dark_chocolate,34,41915,1217,2020-01-21 07:05:00,458
dark_chocolate,34,4580,133,2020-01-21 07:10:00,252
toffee,18,11559,611,2020-01-21 07:18:00,99
caramel,10,8623,858,2020-01-21 07:31:00,276
caramel,10,180,18,2020-01-21 08:00:00,309
dark_chocolate,34,20286,589,2020-01-21 08:08:00,55
toffee,18,27621,1460,2020-01-21 09:43:00,249
butter_creme,21,20739,956,2020-01-21 10:16:00,402
dark_chocolate,34,964,28,2020-01-21 10:33:00,93
chocolate,34,2743,79,2020-01-21 11:01:00,140
dark_chocolate,34,48769,1416,2020-01-21 12:03:00,384
caramel,10,522,52,2020-01-21 13:33:00,304
butter_creme,21,14361,662,2020-01-21 14:03:00,65
butter_creme,21,9415,434,2020-01-21 15:22:00,472
caramel,10,613,61,2020-01-21 16:30:00,444
chocolate,34,45486,1310,2020-01-21 17:09:00,360
caramel,10,6030,600,2020-01-21 17:09:00,101
toffee,18,16516,873,2020-01-21 18:46:00,236
caramel,10,6603,657,2020-01-21 20:01:00,221
butter_creme,21,18808,867,2020-01-21 21:08:00,311
toffee,18,26581,1405,2020-01-21 21:11:00,320
butter_creme,21,14947,689,2020-01-21 22:16:00,26
butter_creme,21,9002,415,2020-01-21 23:06:00,491
caramel,10,8543,850,2020-01-21 23:23:00,246
butter_creme,21,18114,835,2020-01-22 00:30:00,256
butter_creme,21,24904,1148,2020-01-22 00:51:00,366
toffee,18,27205,1438,2020-01-22 02:16:00,480
dark_chocolate,34,29998,871,2020-01-22 03:47:00,435
caramel,10,9437,939,2020-01-22 03:49:00,137
caramel,10,10915,1086,2020-01-22 04:31:00,227
toffee,18,927,49,2020-01-22 04:54:00,409
dark_chocolate,34,32512,944,2020-01-22 05:54:00,176
chocolate,34,16458,474,2020-01-22 06:03:00,467
chocolate,34,34097,982,2020-01-22 06:09:00,9
butter_creme,21,7636,352,2020-01-22 06:46:00,367
chocolate,34,36250,1044,2020-01-22 07:14:00,147
dark_chocolate,34,48011,1394,2020-01-22 08:35:00,19
toffee,18,14378,760,2020-01-22 09:41:00,403
toffee,18,14889,787,2020-01-22 10:47:00,67
butter_creme,21,15576,718,2020-01-22 11:20:00,150
caramel,10,7115,708,2020-01-22 12:01:00,451
toffee,18,7643,404,2020-01-22 13:14:00,418
toffee,18,24878,1315,2020-01-22 13:27:00,306
dark_chocolate,34,7473,217,2020-01-22 14:35:00,185
chocolate,34,20902,602,2020-01-22 14:45:00,452
chocolate,34,49306,1420,2020-01-22 15:36:00,422
caramel,10,261,26,2020-01-22 16:03:00,206
toffee,18,22513,1190,2020-01-22 17:34:00,249
butter_creme,21,1822,84,2020-01-22 19:09:00,385
chocolate,34,42465,1223,2020-01-22 20:31:00,346
caramel,10,1135,113,2020-01-22 22:07:00,360
caramel,10,5115,509,2020-01-22 23:34:00,227
chocolate,34,3472,100,2020-01-23 01:00:00,163
chocolate,34,34271,987,2020-01-23 01:49:00,294
caramel,10,5206,518,2020-01-23 03:15:00,488
butter_creme,21,6551,302,2020-01-23 04:50:00,359
dark_chocolate,34,3857,112,2020-01-23 06:02:00,48
chocolate,34,27569,794,2020-01-23 06:49:00,340
butter_creme,21,3492,161,2020-01-23 07:20:00,199
dark_chocolate,34,45910,1333,2020-01-23 07:35:00,346
dark_chocolate,34,32719,950,2020-01-23 08:08:00,412
butter_creme,21,1561,72,2020-01-23 08:56:00,426
caramel,10,12925,1286,2020-01-23 10:18:00,227
toffee,18,7510,397,2020-01-23 10:58:00,452
caramel,10,10030,998,2020-01-23 11:59:00,113
caramel,10,2693,268,2020-01-23 12:29:00,414
dark_chocolate,34,36129,1049,2020-01-23 12:56:00,465
dark_chocolate,34,25245,733,2020-01-23 13:11:00,133
chocolate,34,45035,1297,2020-01-23 13:36:00,402
caramel,10,9296,925,2020-01-23 15:15:00,166
chocolate,34,36389,1048,2020-01-23 16:45:00,423
toffee,18,18824,995,2020-01-23 17:22:00,326
caramel,10,12060,1200,2020-01-23 18:48:00,377
chocolate,34,24653,710,2020-01-23 19:29:00,234
butter_creme,21,780,36,2020-01-23 20:43:00,98
toffee,18,2837,150,2020-01-23 21:56:00,447
chocolate,34,43299,1247,2020-01-23 22:51:00,296
toffee,18,10821,572,2020-01-23 23:23:00,185
caramel,10,2763,275,2020-01-24 00:09:00,7
caramel,10,12513,1245,2020-01-24 01:37:00,323
chocolate,34,38889,1120,2020-01-24 03:15:00,104
dark_chocolate,34,43017,1249,2020-01-24 03:55:00,432
dark_chocolate,34,2445,71,2020-01-24 04:42:00,26
toffee,18,20489,1083,2020-01-24 05:57:00,351
butter_creme,21,9588,442,2020-01-24 06:21:00,181
caramel,10,13065,1300,2020-01-24 06:36:00,134
dark_chocolate,34,12536,364,2020-01-24 07:10:00,430
toffee,18,10670,564,2020-01-24 08:32:00,458
butter_creme,21,28635,1320,2020-01-24 08:39:00,272
caramel,10,4944,492,2020-01-24 08:53:00,305
butter_creme,21,2473,114,2020-01-24 09:10:00,390
toffee,18,23629,1249,2020-01-24 09:37:00,204
chocolate,34,1840,53,2020-01-24 10:08:00,215
butter_creme,21,3774,174,2020-01-24 11:03:00,225
dark_chocolate,34,654,19,2020-01-24 11:21:00,238
dark_chocolate,34,49492,1437,2020-01-24 12:34:00,141
toffee,18,28340,1498,2020-01-24 12:57:00,192
butter_creme,21,25859,1192,2020-01-24 14:27:00,399
butter_creme,21,29850,1376,2020-01-24 15:40:00,492
chocolate,34,520,15,2020-01-24 16:13:00,82
toffee,18,24916,1317,2020-01-24 16:52:00,475
toffee,18,20167,1066,2020-01-24 17:54:00,28
toffee,18,27262,1441,2020-01-24 19:27:00,139
butter_creme,21,21043,970,2020-01-24 21:00:00,34
dark_chocolate,34,36094,1048,2020-01-24 21:25:00,469
toffee,18,18786,993,2020-01-24 22:59:00,86
chocolate,34,40451,1165,2020-01-24 23:11:00,333
dark_chocolate,34,46323,1345,2020-01-25 00:00:00,272
chocolate,34,32917,948,2020-01-25 00:02:00,224
toffee,18,18691,988,2020-01-25 01:41:00,37
dark_chocolate,34,14913,433,2020-01-25 02:51:00,67
caramel,10,15066,1499,2020-01-25 03:41:00,238
chocolate,34,39444,1136,2020-01-25 04:08:00,240
chocolate,34,31319,902,2020-01-25 04:44:00,338
caramel,10,10754,1070,2020-01-25 06:19:00,133
butter_creme,21,6876,317,2020-01-25 07:49:00,182
chocolate,34,11423,329,2020-01-25 09:22:00,207
dark_chocolate,34,34372,998,2020-01-25 10:39:00,263
caramel,10,884,88,2020-01-25 11:15:00,453
chocolate,34,43646,1257,2020-01-25 12:47:00,65
caramel,10,1839,183,2020-01-25 12:50:00,460
chocolate,34,12673,365,2020-01-25 13:22:00,161
caramel,10,9518,947,2020-01-25 13:33:00,464
toffee,18,16383,866,2020-01-25 14:58:00,357
dark_chocolate,34,15946,463,2020-01-25 16:00:00,230
toffee,18,15570,823,2020-01-25 16:35:00,264
chocolate,34,22014,634,2020-01-25 17:22:00,14
chocolate,34,30451,877,2020-01-25 18:34:00,432
chocolate,34,32847,946,2020-01-25 19:29:00,145
dark_chocolate,34,40813,1185,2020-01-25 20:40:00,484
toffee,18,4672,247,2020-01-25 21:38:00,293
toffee,18,27659,1462,2020-01-25 23:16:00,34
chocolate,34,9444,272,2020-01-26 00:41:00,457
butter_creme,21,32020,1476,2020-01-26 01:20:00,318
butter_creme,21,25685,1184,2020-01-26 02:06:00,138
dark_chocolate,34,33167,963,2020-01-26 03:01:00,252
toffee,18,18464,976,2020-01-26 04:15:00,288
dark_chocolate,34,6096,177,2020-01-26 04:41:00,353
dark_chocolate,34,4580,133,2020-01-26 05:53:00,382
dark_chocolate,34,4132,120,2020-01-26 07:26:00,281
chocolate,34,32743,943,2020-01-26 08:06:00,481
butter_creme,21,31109,1434,2020-01-26 09:00:00,35
toffee,18,1116,59,2020-01-26 09:30:00,212
caramel,10,12372,1231,2020-01-26 10:10:00,267
dark_chocolate,34,34200,993,2020-01-26 11:43:00,401
toffee,18,17367,918,2020-01-26 12:10:00,482
butter_creme,21,21932,1011,2020-01-26 12:19:00,288
chocolate,34,49063,1413,2020-01-26 13:54:00,74
chocolate,34,12465,359,2020-01-26 14:54:00,4
dark_chocolate,34,10745,312,2020-01-26 15:24:00,33
chocolate,34,43681,1258,2020-01-26 15:57:00,282
toffee,18,25654,1356,2020-01-26 16:17:00,228
dark_chocolate,34,9023,262,2020-01-26 16:36:00,449
caramel,10,7648,761,2020-01-26 17:15:00,141
caramel,10,7839,780,2020-01-26 17:29:00,275
chocolate,34,30382,875,2020-01-26 17:29:00,365
chocolate,34,34340,989,2020-01-26 18:39:00,365
dark_chocolate,34,12054,350,2020-01-26 18:39:00,255
chocolate,34,52014,1498,2020-01-26 19:01:00,335
caramel,10,11437,1138,2020-01-26 20:35:00,395
chocolate,34,24340,701,2020-01-26 21:59:00,324
butter_creme,21,1279,59,2020-01-26 22:43:00,429
caramel,10,4633,461,2020-01-26 22:45:00,93
toffee,18,4994,264,2020-01-27 00:18:00,358
toffee,18,2800,148,2020-01-27 01:50:00,246
chocolate,34,25833,744,2020-01-27 02:47:00,15
toffee,18,9724,514,2020-01-27 03:24:00,368
chocolate,34,48993,1411,2020-01-27 03:54:00,37
caramel,10,11397,1134,2020-01-27 03:54:00,447
toffee,18,18956,1002,2020-01-27 05:19:00,223
caramel,10,1758,175,2020-01-27 05:58:00,27
chocolate,34,16527,476,2020-01-27 06:20:00,227
chocolate,34,29722,856,2020-01-27 07:12:00,166
caramel,10,9819,977,2020-01-27 07:34:00,243
chocolate,34,5868,169,2020-01-27 08:14:00,175
chocolate,34,40868,1177,2020-01-27 09:11:00,33
butter_creme,21,11953,551,2020-01-27 10:33:00,277
chocolate,34,20902,602,2020-01-27 11:52:00,67
caramel,10,1638,163,2020-01-27 13:24:00,3
chocolate,34,21632,623,2020-01-27 14:47:00,240
caramel,10,3980,396,2020-01-27 16:22:00,288
chocolate,34,45104,1299,2020-01-27 16:50:00,257
butter_creme,21,19134,882,2020-01-27 17:33:00,443
toffee,18,7983,422,2020-01-27 18:57:00,352
dark_chocolate,34,2307,67,2020-01-27 20:17:00,409
chocolate,34,23437,675,2020-01-27 21:32:00,299
butter_creme,21,5683,262,2020-01-27 22:16:00,167
chocolate,34,38437,1107,2020-01-27 22:50:00,4
butter_creme,21,15619,720,2020-01-27 23:06:00,454
toffee,18,27829,1471,2020-01-27 23:16:00,490
dark_chocolate,34,30549,887,2020-01-28 00:39:00,237
toffee,18,11162,590,2020-01-28 00:58:00,203
butter_creme,21,22626,1043,2020-01-28 02:29:00,304
dark_chocolate,34,12950,376,2020-01-28 02:50:00,51
butter_creme,21,17224,794,2020-01-28 03:19:00,422
toffee,18,26429,1397,2020-01-28 04:28:00,283
dark_chocolate,34,12605,366,2020-01-28 04:41:00,207
dark_chocolate,34,46392,1347,2020-01-28 05:18:00,218
caramel,10,9357,931,2020-01-28 06:47:00,198
butter_creme,21,23386,1078,2020-01-28 08:26:00,494
dark_chocolate,34,24212,703,2020-01-28 09:55:00,66
chocolate,34,38229,1101,2020-01-28 10:51:00,9
toffee,18,15532,821,2020-01-28 11:33:00,482
caramel,10,9809,976,2020-01-28 11:42:00,133
butter_creme,21,14079,649,2020-01-28 12:15:00,276
caramel,10,6130,610,2020-01-28 12:29:00,421
caramel,10,8110,807,2020-01-28 13:21:00,449
toffee,18,8305,439,2020-01-28 13:47:00,121
butter_creme,21,15250,703,2020-01-28 14:30:00,43
toffee,18,4672,247,2020-01-28 14:55:00,67
caramel,10,13699,1363,2020-01-28 15:22:00,54
butter_creme,21,31694,1461,2020-01-28 15:44:00,490
caramel,10,12292,1223,2020-01-28 16:15:00,256
toffee,18,26202,1385,2020-01-28 16:48:00,489
toffee,18,2024,107,2020-01-28 18:08:00,464
butter_creme,21,20218,932,2020-01-28 19:43:00,135
toffee,18,4578,242,2020-01-28 21:08:00,302
butter_creme,21,802,37,2020-01-28 22:45:00,355
butter_creme,21,7397,341,2020-01-29 00:21:00,291
dark_chocolate,34,27036,785,2020-01-29 01:43:00,474
toffee,18,19202,1015,2020-01-29 02:09:00,6
toffee,18,17840,943,2020-01-29 02:15:00,326
dark_chocolate,34,16118,468,2020-01-29 03:24:00,360
chocolate,34,21111,608,2020-01-29 04:32:00,251
chocolate,34,23715,683,2020-01-29 04:41:00,122
butter_creme,21,8048,371,2020-01-29 05:04:00,360
chocolate,34,45972,1324,2020-01-29 06:13:00,206
toffee,18,17216,910,2020-01-29 06:26:00,369
toffee,18,11483,607,2020-01-29 07:01:00,28
toffee,18,23327,1233,2020-01-29 07:57:00,323
butter_creme,21,13992,645,2020-01-29 09:02:00,154
dark_chocolate,34,34544,1003,2020-01-29 10:17:00,22
butter_creme,21,2711,125,2020-01-29 11:44:00,153
caramel,10,12724,1266,2020-01-29 11:59:00,123
butter_creme,21,5032,232,2020-01-29 13:04:00,349
chocolate,34,14375,414,2020-01-29 13:28:00,311
toffee,18,27073,1431,2020-01-29 14:59:00,35
toffee,18,737,39,2020-01-29 15:24:00,211
dark_chocolate,34,39022,1133,2020-01-29 17:03:00,293
toffee,18,19581,1035,2020-01-29 17:26:00,111
chocolate,34,34340,989,2020-01-29 18:54:00,70
toffee,18,14718,778,2020-01-29 19:27:00,476
dark_chocolate,34,2824,82,2020-01-29 20:05:00,140
toffee,18,18370,971,2020-01-29 20:47:00,86
chocolate,34,50590,1457,2020-01-29 22:21:00,334
dark_chocolate,34,24935,724,2020-01-29 23:18:00,83
caramel,10,9246,920,2020-01-30 00:04:00,15
toffee,18,12070,638,2020-01-30 00:06:00,159
caramel,10,14654,1458,2020-01-30 01:39:00,318
butter_creme,21,2473,114,2020-01-30 02:16:00,336
caramel,10,13437,1337,2020-01-30 02:55:00,113
toffee,18,3386,179,2020-01-30 03:05:00,229
butter_creme,21,18396,848,2020-01-30 03:47:00,464
dark_chocolate,34,50491,1466,2020-01-30 04:43:00,353
dark_chocolate,34,40606,1179,2020-01-30 05:43:00,111
chocolate,34,37118,1069,2020-01-30 05:57:00,251
toffee,18,2913,154,2020-01-30 06:20:00,403
butter_creme,21,14643,675,2020-01-30 07:06:00,437
chocolate,34,7708,222,2020-01-30 07:17:00,418
butter_creme,21,15684,723,2020-01-30 08:33:00,139
caramel,10,13055,1299,2020-01-30 09:21:00,363
toffee,18,22721,1201,2020-01-30 10:03:00,375
caramel,10,13829,1376,2020-01-30 10:52:00,212
dark_chocolate,34,23385,679,2020-01-30 11:39:00,266
chocolate,34,3055,88,2020-01-30 12:19:00,241
butter_creme,21,2841,131,2020-01-30 13:08:00,136
chocolate,34,35937,1035,2020-01-30 13:47:00,353
dark_chocolate,34,43086,1251,2020-01-30 15:04:00,241
toffee,18,19770,1045,2020-01-30 16:41:00,164
butter_creme,21,16140,744,2020-01-30 17:36:00,185
butter_creme,21,26835,1237,2020-01-30 19:02:00,277
toffee,18,23043,1218,2020-01-30 19:20:00,329
dark_chocolate,34,37679,1094,2020-01-30 20:41:00,446
caramel,10,9739,969,2020-01-30 20:55:00,371
dark_chocolate,34,25624,744,2020-01-30 22:21:00,9
chocolate,34,27743,799,2020-01-30 23:03:00,22
butter_creme,21,19828,914,2020-01-30 23:26:00,317
butter_creme,21,22756,1049,2020-01-31 00:08:00,89
butter_creme,21,8504,392,2020-01-31 00:45:00,82
butter_creme,21,18591,857,2020-01-31 02:24:00,342
chocolate,34,51215,1475,2020-01-31 02:59:00,319
toffee,18,8551,452,2020-01-31 03:39:00,60
toffee,18,20754,1097,2020-01-31 04:08:00,146
toffee,18,10897,576,2020-01-31 05:16:00,468
dark_chocolate,34,48906,1420,2020-01-31 06:33:00,2
toffee,18,25710,1359,2020-01-31 07:02:00,44
chocolate,34,19722,568,2020-01-31 07:43:00,306
caramel,10,10704,1065,2020-01-31 08:11:00,31
chocolate,34,5833,168,2020-01-31 09:24:00,5
butter_creme,21,2581,119,2020-01-31 10:22:00,178
chocolate,34,14409,415,2020-01-31 10:25:00,500
butter_creme,21,29199,1346,2020-01-31 11:59:00,63
caramel,10,10060,1001,2020-01-31 13:01:00,361
chocolate,34,48299,1391,2020-01-31 14:06:00,223
toffee,18,11502,608,2020-01-31 15:09:00,387
butter_creme,21,28983,1336,2020-01-31 16:01:00,130
toffee,18,13545,716,2020-01-31 17:25:00,275
toffee,18,13697,724,2020-01-31 18:02:00,474
chocolate,34,48785,1405,2020-01-31 18:12:00,143
toffee,18,2251,119,2020-01-31 18:58:00,256
butter_creme,21,31716,1462,2020-01-31 20:13:00,431
dark_chocolate,34,14913,433,2020-01-31 21:27:00,310
butter_creme,21,3601,166,2020-01-31 22:29:00,94
caramel,10,472,47,2020-01-31 23:36:00,18
toffee,18,567,30,2020-02-01 01:06:00,263
toffee,18,22986,1215,2020-02-01 01:54:00,116
toffee,18,16818,889,2020-02-01 02:38:00,185
toffee,18,2875,152,2020-02-01 02:50:00,203
chocolate,34,37674,1085,2020-02-01 03:52:00,483
caramel,10,1316,131,2020-02-01 04:31:00,67
caramel,10,13076,1301,2020-02-01 05:09:00,403
chocolate,34,48576,1399,2020-02-01 05:20:00,180
butter_creme,21,1627,75,2020-02-01 05:54:00,108
chocolate,34,27916,804,2020-02-01 06:13:00,185
chocolate,34,48958,1410,2020-02-01 07:41:00,341
caramel,10,7045,701,2020-02-01 09:15:00,87
dark_chocolate,34,27863,809,2020-02-01 09:18:00,346
toffee,18,25275,1336,2020-02-01 09:54:00,336
butter_creme,21,18873,870,2020-02-01 10:21:00,39
toffee,18,5221,276,2020-02-01 11:04:00,128
dark_chocolate,34,38126,1107,2020-02-01 12:42:00,63
dark_chocolate,34,22387,650,2020-02-01 13:42:00,72
dark_chocolate,34,27794,807,2020-02-01 15:01:00,133
toffee,18,26335,1392,2020-02-01 15:58:00,166
chocolate,34,22465,647,2020-02-01 16:15:00,17
toffee,18,24613,1301,2020-02-01 17:51:00,341
dark_chocolate,34,49561,1439,2020-02-01 18:08:00,472
caramel,10,5548,552,2020-02-01 18:12:00,179
caramel,10,5608,558,2020-02-01 19:33:00,43
caramel,10,14865,1479,2020-02-01 20:32:00,340
dark_chocolate,34,23075,670,2020-02-01 22:08:00,199
butter_creme,21,13992,645,2020-02-01 22:37:00,246
toffee,18,6129,324,2020-02-01 22:57:00,488
caramel,10,13789,1372,2020-02-02 00:13:00,135
butter_creme,21,24470,1128,2020-02-02 00:47:00,431
toffee,18,12240,647,2020-02-02 02:01:00,244
toffee,18,13659,722,2020-02-02 02:02:00,390
toffee,18,5221,276,2020-02-02 02:06:00,287
toffee,18,10235,541,2020-02-02 02:54:00,250
chocolate,34,26562,765,2020-02-02 03:42:00,27
caramel,10,8714,867,2020-02-02 04:34:00,196
butter_creme,21,30176,1391,2020-02-02 04:40:00,36
chocolate,34,2118,61,2020-02-02 05:44:00,57
chocolate,34,15659,451,2020-02-02 06:04:00,346
toffee,18,13300,703,2020-02-02 06:19:00,149
chocolate,34,36458,1050,2020-02-02 07:57:00,441
caramel,10,10784,1073,2020-02-02 09:28:00,267
toffee,18,27905,1475,2020-02-02 09:50:00,388
dark_chocolate,34,32616,947,2020-02-02 11:10:00,239
chocolate,34,21632,623,2020-02-02 12:46:00,483
chocolate,34,14791,426,2020-02-02 12:55:00,161
toffee,18,23270,1230,2020-02-02 13:05:00,427
dark_chocolate,34,14086,409,2020-02-02 13:33:00,144
caramel,10,8593,855,2020-02-02 13:56:00,462
chocolate,34,31632,911,2020-02-02 15:16:00,476
butter_creme,21,28006,1291,2020-02-02 16:29:00,157
caramel,10,10563,1051,2020-02-02 17:51:00,322
caramel,10,6462,643,2020-02-02 19:08:00,163
caramel,10,2874,286,2020-02-02 19:14:00,5
chocolate,34,32639,940,2020-02-02 20:25:00,307
toffee,18,26656,1409,2020-02-02 21:11:00,3
caramel,10,10382,1033,2020-02-02 22:09:00,322
chocolate,34,45764,1318,2020-02-02 22:37:00,451
toffee,18,16970,897,2020-02-02 22:58:00,328
chocolate,34,8680,250,2020-02-03 00:36:00,370
toffee,18,3235,171,2020-02-03 01:08:00,50
butter_creme,21,22691,1046,2020-02-03 01:25:00,497
chocolate,34,36111,1040,2020-02-03 02:49:00,42
chocolate,34,8541,246,2020-02-03 03:48:00,62
butter_creme,21,477,22,2020-02-03 04:31:00,212
dark_chocolate,34,27415,796,2020-02-03 05:36:00,212
chocolate,34,6944,200,2020-02-03 05:54:00,204
dark_chocolate,34,8782,255,2020-02-03 06:09:00,345
toffee,18,8437,446,2020-02-03 07:29:00,212
butter_creme,21,17897,825,2020-02-03 08:09:00,454
butter_creme,21,31260,1441,2020-02-03 09:44:00,370
